symbol,name,market,strategy,score,price,pb_proxy,volume_ratio,returns_3m,rsi,ma_aligned,checks
004540,깨끗한나라,KOSPI,그레이엄 순유동자산,80,1947.0,1.08,1.44,-0.71,54.3,True,"['✅ 52주 저가 대비 1.08', '⚡ 거래량 1.4배', '⚡ 3M 수익 -0.7%', '✅ RSI 54.3', '✅ 정배열']"
005870,휴니드,KOSPI,그레이엄 순유동자산,80,8580.0,1.17,0.49,9.86,48.1,True,"['✅ 52주 저가 대비 1.17', '✅ 3M 수익 9.9%', '✅ RSI 48.1', '✅ 정배열']"
006125,디스커버리우,KOSPI,그레이엄 순유동자산,80,39450.0,1.24,1.06,-1.38,42.6,True,"['✅ 52주 저가 대비 1.24', '⚡ 거래량 1.1배', '⚡ 3M 수익 -1.4%', '✅ RSI 42.6', '✅ 정배열']"
006360,건설,KOSPI,그레이엄 순유동자산,80,22400.0,1.46,1.07,8.74,47.5,True,"['⚡ 52주 저가 대비 1.46', '⚡ 거래량 1.1배', '✅ 3M 수익 8.7%', '✅ RSI 47.5', '✅ 정배열']"
008040,사조동아원,KOSPI,그레이엄 순유동자산,80,1148.0,1.17,0.67,0.7,52.0,True,"['✅ 52주 저가 대비 1.17', '✅ 3M 수익 0.7%', '✅ RSI 52.0', '✅ 정배열']"
008420,문배철강,KOSPI,그레이엄 순유동자산,80,2180.0,1.09,0.53,2.83,48.4,True,"['✅ 52주 저가 대비 1.09', '✅ 3M 수익 2.8%', '✅ RSI 48.4', '✅ 정배열']"
009140,경인전자,KOSPI,그레이엄 순유동자산,80,22000.0,1.19,0.7,5.52,50.0,True,"['✅ 52주 저가 대비 1.19', '✅ 3M 수익 5.5%', '✅ RSI 50.0', '✅ 정배열']"
009410,태영건설,KOSPI,그레이엄 순유동자산,80,1837.0,1.21,0.63,2.63,50.0,True,"['✅ 52주 저가 대비 1.21', '✅ 3M 수익 2.6%', '✅ RSI 50.0', '✅ 정배열']"
014830,유니드,KOSPI,그레이엄 순유동자산,80,82600.0,1.3,1.25,20.76,51.3,True,"['⚡ 52주 저가 대비 1.30', '⚡ 거래량 1.3배', '✅ 3M 수익 20.8%', '✅ RSI 51.3', '✅ 정배열']"
017180,명문제약,KOSPI,그레이엄 순유동자산,80,1888.0,1.26,0.78,1.72,46.6,True,"['✅ 52주 저가 대비 1.26', '✅ 3M 수익 1.7%', '✅ RSI 46.6', '✅ 정배열']"
017550,수산세보틱스,KOSPI,그레이엄 순유동자산,80,1872.0,1.15,0.42,1.57,41.5,True,"['✅ 52주 저가 대비 1.15', '✅ 3M 수익 1.6%', '✅ RSI 41.5', '✅ 정배열']"
021050,서원,KOSPI,그레이엄 순유동자산,80,1292.0,1.27,0.5,18.86,49.6,True,"['✅ 52주 저가 대비 1.27', '✅ 3M 수익 18.9%', '✅ RSI 49.6', '✅ 정배열']"
033270,유나이티드제약,KOSPI,그레이엄 순유동자산,80,20200.0,1.11,0.46,2.12,43.0,True,"['✅ 52주 저가 대비 1.11', '✅ 3M 수익 2.1%', '✅ RSI 43.0', '✅ 정배열']"
034590,인천도시가스,KOSPI,그레이엄 순유동자산,80,27000.0,1.12,0.37,1.5,48.6,True,"['✅ 52주 저가 대비 1.12', '✅ 3M 수익 1.5%', '✅ RSI 48.6', '✅ 정배열']"
039570,랩스,KOSPI,그레이엄 순유동자산,80,8630.0,1.08,0.76,1.29,52.1,True,"['✅ 52주 저가 대비 1.08', '✅ 3M 수익 1.3%', '✅ RSI 52.1', '✅ 정배열']"
084695,대상홀딩스우,KOSPI,그레이엄 순유동자산,80,14450.0,1.18,0.74,1.33,41.1,True,"['✅ 52주 저가 대비 1.18', '✅ 3M 수익 1.3%', '✅ RSI 41.1', '✅ 정배열']"
100220,비상교육,KOSPI,그레이엄 순유동자산,80,5350.0,1.17,0.4,5.52,39.5,True,"['✅ 52주 저가 대비 1.17', '✅ 3M 수익 5.5%', '✅ RSI 39.5', '✅ 정배열']"
117580,대성에너지,KOSPI,그레이엄 순유동자산,80,10380.0,1.42,1.26,26.59,56.2,True,"['⚡ 52주 저가 대비 1.42', '⚡ 거래량 1.3배', '✅ 3M 수익 26.6%', '✅ RSI 56.2', '✅ 정배열']"
176950,국채선물10년인버스,KOSPI,그레이엄 순유동자산,80,57565.0,1.1,0.9,1.73,54.5,True,"['✅ 52주 저가 대비 1.10', '✅ 3M 수익 1.7%', '✅ RSI 54.5', '✅ 정배열']"
239660,우량회사채50,KOSPI,그레이엄 순유동자산,80,120610.0,1.02,0.63,0.56,51.9,True,"['✅ 52주 저가 대비 1.02', '✅ 3M 수익 0.6%', '✅ RSI 51.9', '✅ 정배열']"
271940,일진하이솔루스,KOSPI,그레이엄 순유동자산,80,16880.0,1.39,1.04,12.38,57.3,True,"['⚡ 52주 저가 대비 1.39', '⚡ 거래량 1.0배', '✅ 3M 수익 12.4%', '✅ RSI 57.3', '✅ 정배열']"
289480,커버드콜,KOSPI,그레이엄 순유동자산,80,10470.0,1.48,1.47,12.41,55.7,True,"['⚡ 52주 저가 대비 1.48', '⚡ 거래량 1.5배', '✅ 3M 수익 12.4%', '✅ RSI 55.7', '✅ 정배열']"
295020,국채선물10년인버스,KOSPI,그레이엄 순유동자산,80,57725.0,1.1,0.67,1.66,54.1,True,"['✅ 52주 저가 대비 1.10', '✅ 3M 수익 1.7%', '✅ RSI 54.1', '✅ 정배열']"
300610,게임,KOSPI,그레이엄 순유동자산,80,6890.0,1.14,0.89,6.16,46.0,True,"['✅ 52주 저가 대비 1.14', '✅ 3M 수익 6.2%', '✅ RSI 46.0', '✅ 정배열']"
364990,게임TOP10,KOSPI,그레이엄 순유동자산,80,5590.0,1.25,0.95,10.37,48.4,True,"['✅ 52주 저가 대비 1.25', '✅ 3M 수익 10.4%', '✅ RSI 48.4', '✅ 정배열']"
395280,게임,KOSPI,그레이엄 순유동자산,80,4120.0,1.15,0.75,8.56,48.3,True,"['✅ 52주 저가 대비 1.15', '✅ 3M 수익 8.6%', '✅ RSI 48.3', '✅ 정배열']"
435530,액티브,KOSPI,그레이엄 순유동자산,80,15120.0,1.23,0.34,1.65,57.0,True,"['✅ 52주 저가 대비 1.23', '✅ 3M 수익 1.6%', '✅ RSI 57.0', '✅ 정배열']"
460860,동국제강,KOSPI,그레이엄 순유동자산,80,9050.0,1.16,0.45,3.67,51.3,True,"['✅ 52주 저가 대비 1.16', '✅ 3M 수익 3.7%', '✅ RSI 51.3', '✅ 정배열']"
461490,글로벌자산배분액티브,KOSPI,그레이엄 순유동자산,80,15025.0,1.2,0.55,2.18,54.6,True,"['✅ 52주 저가 대비 1.20', '✅ 3M 수익 2.2%', '✅ RSI 54.6', '✅ 정배열']"
464470,미국채30년액티브,KOSPI,그레이엄 순유동자산,80,54550.0,1.17,0.69,1.11,55.7,True,"['✅ 52주 저가 대비 1.17', '✅ 3M 수익 1.1%', '✅ RSI 55.7', '✅ 정배열']"
465770,그린로지스,KOSPI,그레이엄 순유동자산,80,7780.0,1.39,1.3,21.37,57.3,True,"['⚡ 52주 저가 대비 1.39', '⚡ 거래량 1.3배', '✅ 3M 수익 21.4%', '✅ RSI 57.3', '✅ 정배열']"
468630,미국투자등급회사채액티브,KOSPI,그레이엄 순유동자산,80,11995.0,1.16,0.7,0.33,57.7,True,"['✅ 52주 저가 대비 1.16', '✅ 3M 수익 0.3%', '✅ RSI 57.7', '✅ 정배열']"
472830,미국30년국채커버드콜,KOSPI,그레이엄 순유동자산,80,9270.0,1.2,0.61,1.43,58.3,True,"['✅ 52주 저가 대비 1.20', '✅ 3M 수익 1.4%', '✅ RSI 58.3', '✅ 정배열']"
473290,회사채,KOSPI,그레이엄 순유동자산,80,10755.0,1.02,0.71,0.61,57.1,True,"['✅ 52주 저가 대비 1.02', '✅ 3M 수익 0.6%', '✅ RSI 57.1', '✅ 정배열']"
473330,미국30년국채커버드콜,KOSPI,그레이엄 순유동자산,80,9340.0,1.22,0.57,1.64,57.6,True,"['✅ 52주 저가 대비 1.22', '✅ 3M 수익 1.6%', '✅ RSI 57.6', '✅ 정배열']"
473440,월만기자동연장회사채AA-이상액티브,KOSPI,그레이엄 순유동자산,80,10690.0,1.03,0.09,0.75,50.0,True,"['✅ 52주 저가 대비 1.03', '✅ 3M 수익 0.8%', '✅ RSI 50.0', '✅ 정배열']"
475380,글로벌리얼티인컴,KOSPI,그레이엄 순유동자산,80,11400.0,1.2,0.58,9.3,59.4,True,"['✅ 52주 저가 대비 1.20', '✅ 3M 수익 9.3%', '✅ RSI 59.4', '✅ 정배열']"
476760,미국30년국채액티브,KOSPI,그레이엄 순유동자산,80,10190.0,1.16,0.73,1.13,56.4,True,"['✅ 52주 저가 대비 1.16', '✅ 3M 수익 1.1%', '✅ RSI 56.4', '✅ 정배열']"
480260,회사채,KOSPI,그레이엄 순유동자산,80,53325.0,1.02,0.74,0.58,52.2,True,"['✅ 52주 저가 대비 1.02', '✅ 3M 수익 0.6%', '✅ RSI 52.2', '✅ 정배열']"
480460,한국부동산TOP3플러스,KOSPI,그레이엄 순유동자산,80,10410.0,1.18,0.48,4.44,49.2,True,"['✅ 52주 저가 대비 1.18', '✅ 3M 수익 4.4%', '✅ RSI 49.2', '✅ 정배열']"
490600,미국배당100데일리고정커버드콜,KOSPI,그레이엄 순유동자산,80,9400.0,1.25,0.76,7.87,58.0,True,"['✅ 52주 저가 대비 1.25', '✅ 3M 수익 7.9%', '✅ RSI 58.0', '✅ 정배열']"
008370,원풍,KOSDAQ,그레이엄 순유동자산,75,4880.0,1.25,2.77,-3.75,51.8,False,"['✅ 52주 저가 대비 1.25', '✅ 거래량 2.8배', '⚡ 3M 수익 -3.7%', '✅ RSI 51.8', '❌ 역배열/혼조']"
025550,한국선재,KOSDAQ,그레이엄 순유동자산,75,3380.0,1.17,2.26,-4.92,44.6,False,"['✅ 52주 저가 대비 1.17', '✅ 거래량 2.3배', '⚡ 3M 수익 -4.9%', '✅ RSI 44.6', '❌ 역배열/혼조']"
031310,아이즈비전,KOSDAQ,그레이엄 순유동자산,75,1463.0,1.12,2.86,-0.95,45.0,False,"['✅ 52주 저가 대비 1.12', '✅ 거래량 2.9배', '⚡ 3M 수익 -0.9%', '✅ RSI 45.0', '❌ 역배열/혼조']"
039310,세중,KOSDAQ,그레이엄 순유동자산,75,1639.0,1.3,1.86,23.7,67.6,True,"['⚡ 52주 저가 대비 1.30', '✅ 거래량 1.9배', '✅ 3M 수익 23.7%', '❌ RSI 67.6', '✅ 정배열']"
041020,폴라리스오피스,KOSDAQ,그레이엄 순유동자산,75,4890.0,1.47,3.0,4.26,55.5,False,"['⚡ 52주 저가 대비 1.47', '✅ 거래량 3.0배', '✅ 3M 수익 4.3%', '✅ RSI 55.5', '❌ 역배열/혼조']"
056360,코위버,KOSDAQ,그레이엄 순유동자산,75,6380.0,1.41,2.47,17.5,61.1,True,"['⚡ 52주 저가 대비 1.41', '✅ 거래량 2.5배', '✅ 3M 수익 17.5%', '❌ RSI 61.1', '✅ 정배열']"
084850,아이티엠반도체,KOSDAQ,그레이엄 순유동자산,75,11170.0,1.25,1.43,4.88,61.5,True,"['✅ 52주 저가 대비 1.25', '⚡ 거래량 1.4배', '✅ 3M 수익 4.9%', '❌ RSI 61.5', '✅ 정배열']"
101680,한국정밀기계,KOSDAQ,그레이엄 순유동자산,75,2900.0,1.41,3.09,37.44,52.0,False,"['⚡ 52주 저가 대비 1.41', '✅ 거래량 3.1배', '✅ 3M 수익 37.4%', '✅ RSI 52.0', '❌ 역배열/혼조']"
114630,폴라리스우노,KOSDAQ,그레이엄 순유동자산,75,507.0,1.1,1.81,-0.2,37.3,False,"['✅ 52주 저가 대비 1.10', '✅ 거래량 1.8배', '⚡ 3M 수익 -0.2%', '✅ RSI 37.3', '❌ 역배열/혼조']"
115440,우리넷,KOSDAQ,그레이엄 순유동자산,75,7550.0,1.26,1.9,-0.26,53.7,False,"['✅ 52주 저가 대비 1.26', '✅ 거래량 1.9배', '⚡ 3M 수익 -0.3%', '✅ RSI 53.7', '❌ 역배열/혼조']"
122990,와이솔,KOSDAQ,그레이엄 순유동자산,75,7580.0,1.4,1.81,28.91,66.7,True,"['⚡ 52주 저가 대비 1.40', '✅ 거래량 1.8배', '✅ 3M 수익 28.9%', '❌ RSI 66.7', '✅ 정배열']"
154030,아시아종묘,KOSDAQ,그레이엄 순유동자산,75,2120.0,1.2,1.0,2.66,43.8,False,"['✅ 52주 저가 대비 1.20', '⚡ 거래량 1.0배', '✅ 3M 수익 2.7%', '✅ RSI 43.8', '❌ 역배열/혼조']"
169330,엠브레인,KOSDAQ,그레이엄 순유동자산,75,1929.0,1.1,1.51,-2.33,49.8,False,"['✅ 52주 저가 대비 1.10', '✅ 거래량 1.5배', '⚡ 3M 수익 -2.3%', '✅ RSI 49.8', '❌ 역배열/혼조']"
234100,폴라리스세원,KOSDAQ,그레이엄 순유동자산,75,1071.0,1.14,2.73,-4.97,40.5,False,"['✅ 52주 저가 대비 1.14', '✅ 거래량 2.7배', '⚡ 3M 수익 -5.0%', '✅ RSI 40.5', '❌ 역배열/혼조']"
263020,디케이앤디,KOSDAQ,그레이엄 순유동자산,75,3040.0,1.13,1.62,-3.18,48.6,False,"['✅ 52주 저가 대비 1.13', '✅ 거래량 1.6배', '⚡ 3M 수익 -3.2%', '✅ RSI 48.6', '❌ 역배열/혼조']"
290720,푸드나무,KOSDAQ,그레이엄 순유동자산,75,2715.0,1.44,1.53,36.09,69.7,True,"['⚡ 52주 저가 대비 1.44', '✅ 거래량 1.5배', '✅ 3M 수익 36.1%', '❌ RSI 69.7', '✅ 정배열']"
339950,아이비김영,KOSDAQ,그레이엄 순유동자산,75,2320.0,1.29,1.0,16.47,54.6,False,"['✅ 52주 저가 대비 1.29', '⚡ 거래량 1.0배', '✅ 3M 수익 16.5%', '✅ RSI 54.6', '❌ 역배열/혼조']"
347770,핌스,KOSDAQ,그레이엄 순유동자산,75,1187.0,1.31,1.52,1.37,57.4,False,"['⚡ 52주 저가 대비 1.31', '✅ 거래량 1.5배', '✅ 3M 수익 1.4%', '✅ RSI 57.4', '❌ 역배열/혼조']"
432720,퀄리타스반도체,KOSDAQ,그레이엄 순유동자산,75,14630.0,1.44,2.13,11.0,57.8,False,"['⚡ 52주 저가 대비 1.44', '✅ 거래량 2.1배', '✅ 3M 수익 11.0%', '✅ RSI 57.8', '❌ 역배열/혼조']"
443250,레뷰코퍼레이션,KOSDAQ,그레이엄 순유동자산,75,10560.0,1.15,1.54,-4.09,44.7,False,"['✅ 52주 저가 대비 1.15', '✅ 거래량 1.5배', '⚡ 3M 수익 -4.1%', '✅ RSI 44.7', '❌ 역배열/혼조']"
002760,보락,KOSPI,그레이엄 순유동자산,75,1208.0,1.22,1.57,15.6,39.6,False,"['✅ 52주 저가 대비 1.22', '✅ 거래량 1.6배', '⚡ 3M 수익 15.6%', '✅ RSI 39.6', '❌ 역배열/혼조']"
003925,남양유업우,KOSPI,그레이엄 순유동자산,75,45000.0,1.41,1.83,31.0,70.4,True,"['⚡ 52주 저가 대비 1.41', '✅ 거래량 1.8배', '✅ 3M 수익 31.0%', '❌ RSI 70.4', '✅ 정배열']"
006890,태경케미컬,KOSPI,그레이엄 순유동자산,75,9000.0,1.29,1.29,6.89,60.6,True,"['✅ 52주 저가 대비 1.29', '⚡ 거래량 1.3배', '✅ 3M 수익 6.9%', '❌ RSI 60.6', '✅ 정배열']"
012690,모나리자,KOSPI,그레이엄 순유동자산,75,2110.0,1.08,3.41,-4.74,44.9,False,"['✅ 52주 저가 대비 1.08', '✅ 거래량 3.4배', '⚡ 3M 수익 -4.7%', '✅ RSI 44.9', '❌ 역배열/혼조']"
025860,남해화학,KOSPI,그레이엄 순유동자산,75,8650.0,1.43,2.75,27.77,60.8,True,"['⚡ 52주 저가 대비 1.43', '✅ 거래량 2.8배', '✅ 3M 수익 27.8%', '❌ RSI 60.8', '✅ 정배열']"
137610,농산물선물Enhanced,KOSPI,그레이엄 순유동자산,75,5455.0,1.11,1.34,5.94,71.0,True,"['✅ 52주 저가 대비 1.11', '⚡ 거래량 1.3배', '✅ 3M 수익 5.9%', '❌ RSI 71.0', '✅ 정배열']"
152380,국채선물10년,KOSPI,그레이엄 순유동자산,75,66950.0,1.01,2.15,-0.67,46.9,False,"['✅ 52주 저가 대비 1.01', '✅ 거래량 2.2배', '⚡ 3M 수익 -0.7%', '✅ RSI 46.9', '❌ 역배열/혼조']"
225030,미국S,KOSPI,그레이엄 순유동자산,75,2565.0,1.05,1.41,3.68,60.7,True,"['✅ 52주 저가 대비 1.05', '⚡ 거래량 1.4배', '✅ 3M 수익 3.7%', '❌ RSI 60.7', '✅ 정배열']"
230480,미국달러선물인버스2X,KOSPI,그레이엄 순유동자산,75,4030.0,1.0,1.67,-4.39,31.4,False,"['✅ 52주 저가 대비 1.00', '✅ 거래량 1.7배', '⚡ 3M 수익 -4.4%', '✅ RSI 31.4', '❌ 역배열/혼조']"
261240,미국달러선물,KOSPI,그레이엄 순유동자산,75,15255.0,1.14,1.35,2.44,67.9,True,"['✅ 52주 저가 대비 1.14', '⚡ 거래량 1.4배', '✅ 3M 수익 2.4%', '❌ RSI 67.9', '✅ 정배열']"
261260,미국달러선물인버스2X,KOSPI,그레이엄 순유동자산,75,4625.0,1.0,1.56,-4.34,31.8,False,"['✅ 52주 저가 대비 1.00', '✅ 거래량 1.6배', '⚡ 3M 수익 -4.3%', '✅ RSI 31.8', '❌ 역배열/혼조']"
261270,미국달러선물인버스,KOSPI,그레이엄 순유동자산,75,7480.0,1.0,1.77,-1.71,33.1,False,"['✅ 52주 저가 대비 1.00', '✅ 거래량 1.8배', '⚡ 3M 수익 -1.7%', '✅ RSI 33.1', '❌ 역배열/혼조']"
271060,대농산물선물,KOSPI,그레이엄 순유동자산,75,8485.0,1.13,1.36,6.2,63.3,True,"['✅ 52주 저가 대비 1.13', '⚡ 거래량 1.4배', '✅ 3M 수익 6.2%', '❌ RSI 63.3', '✅ 정배열']"
272560,단기국공채액티브,KOSPI,그레이엄 순유동자산,75,113630.0,1.02,1.47,0.66,72.7,True,"['✅ 52주 저가 대비 1.02', '⚡ 거래량 1.5배', '✅ 3M 수익 0.7%', '❌ RSI 72.7', '✅ 정배열']"
295000,국채선물10년,KOSPI,그레이엄 순유동자산,75,52990.0,1.01,2.83,-0.6,47.1,False,"['✅ 52주 저가 대비 1.01', '✅ 거래량 2.8배', '⚡ 3M 수익 -0.6%', '✅ RSI 47.1', '❌ 역배열/혼조']"
314700,농업융복합산업,KOSPI,그레이엄 순유동자산,75,11185.0,1.35,1.56,0.04,34.4,False,"['⚡ 52주 저가 대비 1.35', '✅ 거래량 1.6배', '✅ 3M 수익 0.0%', '✅ RSI 34.4', '❌ 역배열/혼조']"
423160,금리액티브,KOSPI,그레이엄 순유동자산,75,110745.0,1.03,1.11,0.66,100.0,True,"['✅ 52주 저가 대비 1.03', '⚡ 거래량 1.1배', '✅ 3M 수익 0.7%', '❌ RSI 100.0', '✅ 정배열']"
437370,글로벌농업경제,KOSPI,그레이엄 순유동자산,75,11725.0,1.48,2.02,19.04,60.2,True,"['⚡ 52주 저가 대비 1.48', '✅ 거래량 2.0배', '✅ 3M 수익 19.0%', '❌ RSI 60.2', '✅ 정배열']"
453060,금리액티브,KOSPI,그레이엄 순유동자산,75,110055.0,1.03,1.07,0.64,87.8,True,"['✅ 52주 저가 대비 1.03', '⚡ 거래량 1.1배', '✅ 3M 수익 0.6%', '❌ RSI 87.8', '✅ 정배열']"
460660,미국S,KOSPI,그레이엄 순유동자산,75,11930.0,1.2,1.25,5.38,41.3,False,"['✅ 52주 저가 대비 1.20', '⚡ 거래량 1.2배', '✅ 3M 수익 5.4%', '✅ RSI 41.3', '❌ 역배열/혼조']"
461270,회사채,KOSPI,그레이엄 순유동자산,75,11125.0,1.03,1.08,0.68,89.5,True,"['✅ 52주 저가 대비 1.03', '⚡ 거래량 1.1배', '✅ 3M 수익 0.7%', '❌ RSI 89.5', '✅ 정배열']"
461460,국고채10년액티브,KOSPI,그레이엄 순유동자산,75,52970.0,1.01,2.9,-1.13,44.7,False,"['✅ 52주 저가 대비 1.01', '✅ 거래량 2.9배', '⚡ 3M 수익 -1.1%', '✅ RSI 44.7', '❌ 역배열/혼조']"
464240,회사채,KOSPI,그레이엄 순유동자산,75,52205.0,1.03,1.39,0.88,62.3,True,"['✅ 52주 저가 대비 1.03', '⚡ 거래량 1.4배', '✅ 3M 수익 0.9%', '❌ RSI 62.3', '✅ 정배열']"
481430,국고채10년액티브,KOSPI,그레이엄 순유동자산,75,101260.0,1.01,2.36,-1.26,45.5,False,"['✅ 52주 저가 대비 1.01', '✅ 거래량 2.4배', '⚡ 3M 수익 -1.3%', '✅ RSI 45.5', '❌ 역배열/혼조']"
002290,삼일기업공사,KOSDAQ,그레이엄 순유동자산,70,3915.0,1.18,0.87,-3.69,53.7,True,"['✅ 52주 저가 대비 1.18', '⚡ 3M 수익 -3.7%', '✅ RSI 53.7', '✅ 정배열']"
015750,성우하이텍,KOSDAQ,그레이엄 순유동자산,70,9850.0,2.02,2.55,40.31,56.2,True,"['❌ 52주 저가 대비 2.02', '✅ 거래량 2.5배', '✅ 3M 수익 40.3%', '✅ RSI 56.2', '✅ 정배열']"
017480,삼현철강,KOSDAQ,그레이엄 순유동자산,70,4545.0,1.07,0.31,-3.19,46.6,True,"['✅ 52주 저가 대비 1.07', '⚡ 3M 수익 -3.2%', '✅ RSI 46.6', '✅ 정배열']"
024840,메탈,KOSDAQ,그레이엄 순유동자산,70,2180.0,1.35,0.19,24.22,45.7,True,"['⚡ 52주 저가 대비 1.35', '✅ 3M 수익 24.2%', '✅ RSI 45.7', '✅ 정배열']"
032540,미디어,KOSDAQ,그레이엄 순유동자산,70,6190.0,1.34,0.29,12.34,50.8,True,"['⚡ 52주 저가 대비 1.34', '✅ 3M 수익 12.3%', '✅ RSI 50.8', '✅ 정배열']"
036190,금화피에스시,KOSDAQ,그레이엄 순유동자산,70,34650.0,1.4,0.77,11.41,39.8,True,"['⚡ 52주 저가 대비 1.40', '✅ 3M 수익 11.4%', '✅ RSI 39.8', '✅ 정배열']"
036890,진성티이씨,KOSDAQ,그레이엄 순유동자산,70,16330.0,2.09,1.66,16.64,53.4,True,"['❌ 52주 저가 대비 2.09', '✅ 거래량 1.7배', '✅ 3M 수익 16.6%', '✅ RSI 53.4', '✅ 정배열']"
038540,상상인,KOSDAQ,그레이엄 순유동자산,70,2210.0,1.47,0.7,28.19,56.8,True,"['⚡ 52주 저가 대비 1.47', '✅ 3M 수익 28.2%', '✅ RSI 56.8', '✅ 정배열']"
039560,다산네트웍스,KOSDAQ,그레이엄 순유동자산,70,4480.0,1.87,2.33,40.88,55.2,True,"['❌ 52주 저가 대비 1.87', '✅ 거래량 2.3배', '✅ 3M 수익 40.9%', '✅ RSI 55.2', '✅ 정배열']"
046210,파나진,KOSDAQ,그레이엄 순유동자산,70,2035.0,1.32,0.58,18.31,53.4,True,"['⚡ 52주 저가 대비 1.32', '✅ 3M 수익 18.3%', '✅ RSI 53.4', '✅ 정배열']"
049520,유아이엘,KOSDAQ,그레이엄 순유동자산,70,4025.0,1.38,0.82,25.78,47.3,True,"['⚡ 52주 저가 대비 1.38', '✅ 3M 수익 25.8%', '✅ RSI 47.3', '✅ 정배열']"
